id,left_id,left_nama,left_alamat,right_id,right_nama,right_alamat,jaccard,label
119,1350,solaria royal plaza surabaya,royal plaza solaria ahmad yani ketintang gayungan 60231,2868,solaria,royal plaza solaria ahmad yani ketintang gayungan 60231,0.625,1
129,229,bon bon,penjaringansari ps 1 a 22 penjaringansari rungkut 60297,3207,bon bon,penjaringan asri 14 10 penjaringan sari rungkut 60297,0.583333333,1
495,368,dapur rabbany,panjangjiwo 9 5 rt rw panjang jiwo tenggilis mejoyo,2403,bebek serasa pusat,raya dukuh kupang 53 rt 004 rw 08 pakis sawahan 60256,0.055555556,0
27,1394,mixue ice cream tea dharmahusada,dharmahusada 121 c mojo gubeng 60285,3312,mixue ice cream tea dharmahusada,dharmahusada 121 c mojo gubeng 60285,1.0,1
376,583,inara bites,kapas gading madya 3a 45 rt rw dukuh setro tambaksari,2539,warung pakem,pacar kembang 149 pacar kembang tambaksari 60132,0.035714286,0
496,491,batagor puyuh surabaya,arif rahman hakim 54 keputih sukolilo,2524,warung bu hari,3 sukolilo semolowaru utara 1 6 semolowaru sukolilo 60119,0.041666667,0
349,483,alula bread,perum amira graha a 21 rt rw wonokusumo semampir,1779,althinz catering service,kedung klinter 7 24 rt 006 rw 03 kedungdoro tegalsari 60261,0.055555556,0
12,1249,kopi kenangan royal plaza surabaya,royal plaza lg ahmad yani 16 18 wonokromo wonokromo 60231,3074,kopi kenangan royal plaza surabaya,royal plaza lg ahmad yani 16 18 wonokromo wonokromo 60231,1.0,1
338,865,ferial koffie,wonosari lor baru 8 2 wonokusumo semampir wonokusumo semampir,1791,nasi kebuli asha_catering,nyamplungan 6 90 ampel semampir 60151,0.041666667,0
397,1226,taj mahal,nyamplungan n0 49,1791,nasi kebuli asha_catering,nyamplungan 6 90 ampel semampir 60151,0.0625,0
56,325,aisya catering wedding,kebonsari 3 28 kebonsari jambangan 60233,1856,aisya catering wedding,dan kebonsari 3 28 raya kebonsari 18 kebonsari jambangan 60233,0.8125,1
403,702,sedaap,gedung ekonomi embong malang 61 65 kedungdoro tegalsari 60261,2976,starbucks tp 3,pppq mpv kedungdoro tegalsari city 60261,0.125,0
256,1180,spaghetti aura,taman mulyosari utara 7 rt rw kalisari mulyorejo,2613,warung namera,010 sidoluhur 4 e rw 02 krembangan sel krembangan 60175,0.03125,0
404,369,dapur rutia,simo pomahan 5 s 20 simomulyo baru sukomanunggal,1655,3m makassar,darmo permai timur 2 40 sonokwijenan sukomanunggal 60189,0.033333333,0
99,1413,mixue ice cream tea kranggan,kranggan 27 rt 006 rw 09 sawahan sawahan 60251,3290,mixue kranggan,kranggan 27 rt 006 rw 09 sawahan sawahan 60251,0.7,1
77,1297,urban wagyu,opak 50 darmo wonokromo 60241,3261,urban wagyu steakhouse opak,opak 50 darmo wonokromo 60241,0.75,1
342,1405,mixue ice cream tea tenggilis,raya tenggilis mejoyo 4 kali rungkut rungkut 60293,2626,nasi kuning dobo coto makassar,nginden intan raya 1d nginden jangkungan sukolilo 60118,0.038461538,0
158,864,fedya,ondomohen magersari 5 12 ketabang genteng,2052,aluama coffee bar,undaan wetan 30a ketabang genteng 60272,0.1,0
172,1399,mixue ice cream tea bratang,bratang gede 138 ngagelrejo wonokromo 60245,3224,ngastina,bawean 20 ngagel wonokromo 60246,0.05,0
312,264,cahaya suci,ploso 4 26 ploso tambaksari,2800,warung ijo bu soli,pqv5 j8x jagiran tambaksari tambaksari 60136,0.0625,0
277,283,zaqira food,randu bara 2 4 rt 005 rw 012 rt rw sidotopo wetan kenjeran,2991,richeese factory,tunjungan plaza lt ug basuki rahmat 2 kedungdoro tegalsari 60261,0.025,0
160,1253,outlet es teler 77 royal plaza surabaya,royal plaza ahmad yani 16 18 wonokromo wonokromo 60243,2199,basecamp ikabu surabaya selatan,mqhf 586 raya kedung asem kedung baruk rungkut 60293,0.05,0
593,1355,a w plaza surabaya,plaza lantai 2 pemuda 33 37 embong kaliasin genteng 60271,2997,q bubble tea,royal plaza lantai 3 mo 2 09 achmad yani wonokromo wonokromo 60231,0.083333333,0
424,834,dinni food drink,baratajaya 9 10 baratajaya gubeng,3231,kuweh surabaya,raya menur 38 airlangga gubeng 60286,0.055555556,0
588,662,kedai kue putri ageng,pulo wonokromo 289 wonokromo wonokromo wonokromo,3151,yoshinoya royal plaza,royal plaza lt g a1 18 ahmad yani 18 wonokromo city 60243,0.038461538,0
30,1355,a w plaza surabaya,plaza lantai 2 pemuda 33 37 embong kaliasin genteng 60271,2905,a w plaza surabaya,plaza lantai 2 pemuda 33 37 embong kaliasin genteng 60271,1.0,1
113,1183,slash coffee company,keputih gg 3 b 82 sukolilo keputih sukolilo,3250,slash coffee company,keputih makam a 3 keputih sukolilo 60111,0.666666667,1
239,260,burger up,dharmahusada indah timur rr 22 mulyorejo 60115,2932,es teller 77,galaxy mall dharma husada 35 37 mulyorejo mulyorejo 60115,0.076923077,0
21,398,bandeng juwana,ngagel jaya utara 103 1 baratajaya gubeng 60284,3222,bandeng juwana,ngagel jaya utara 103 1 baratajaya gubeng 60284,1.0,1
457,713,aisumaki,jetis wetan 67 margorejo wonocolo,2855,sego sambel mak yeye,jagir wonokromo wetan 10 jagir wonokromo 60244,0.055555556,0
284,758,kue dorayaki friends,tambak mayor baru 4 204 asem rowo asem rowo,2946,rotiboy bg junction,kranggan 4 rt 001 rw 01 bubutan bubutan 60174,0.035714286,0
486,624,seblak putri bali,raya sememi komplek smun 12 sememi benowo,2810,hachi hachi bistro,tunjungan plaza 4 jenderal basuki rachmat 8 12 kedungdoro tegalsari city 60261,0.029411765,0
589,1029,minuman segar nom nom,taman mulyosari utara 33 rt rw kalisari mulyorejo,2860,mie mami mie ayam,dukuh kupang utara 1 2 putat jaya sawahan 60255,0.03125,0
34,99,the dapoer 31,perumahan griya amerta j 20 medokan ayu rungkut 60295,3267,the dapoer 31,perumahan griya amerta j 20 medokan ayu rungkut city 60295,0.95,1
385,752,dapoer rasya,bentul 8 50b rt rw jagir wonokromo,2995,meichan thaitea mojopahit 32,mojopahit 32 rt 001 rw 07 keputran tegalsari 60265,0.071428571,0
290,1369,roti o dtc surabaya,darmo trade center jagir wonokromo jagir wonokromo 60244,2854,kuliner,sebtra pkl taman bungkul darmo wonokromo 60241,0.090909091,0
484,625,jerindo,manyar kertoarjo 5 18 20 mojo gubeng 60285,1807,alif nikmat catering service,ngagel madya 8 6 baratajaya gubeng 60284,0.035714286,0
499,26,javanana chips,peneleh 6 57 a peneleh genteng,1499,surabaya special eel,ruko landmark ruko landmark kayoon kayoon 40 embong kaliasin genteng 60271,0.041666667,0
259,537,gunung kelud,gayungsari barat 3 61 rt 005 rw 003 gayungan gayungan 60234,2074,kolonial kopi,penataran 5a rt 005 rw 11 pacar keling tambaksari 60131,0.088235294,0
439,247,bucik gendut,kawatan 6 3 alun alun contong bubutan,1900,sopongiro catering,kedung anyar sawahan kedung anyar gg bei 3 sawahan selatan 60251,0.038461538,0
558,656,kaylanissa,nginden 2 110 rt rw nginden jangkungan sukolilo,2951,roti o siwalankerto,siwalankerto utara 2 129 siwalankerto wonocolo 60236,0.041666667,0
515,968,kunyit asam kdrt kualitas dengan rempah terbaik,pakal madya jaya 5 24 pakal pakal,2830,kopitiam,pelayanan jantung terpadu lobby gedung pusat dharmawangsa 24 airlangga gubeng 60286,0.033333333,0
114,1246,chatime ciputra world,pasar wonokitri lantai lg 45 ciputra world mayjen sungkono gn sari dukuhpakis 60224,3018,chatime,pasar wonokitri lantai lg 45 ciputra world mayjen sungkono gn sari dukuhpakis 60224,0.666666667,1
525,672,kepuh indah,grudo 1 52b dr soetomo tegalsari 60264,1918,r n catering,lakarsantri gg 1 a 35 lakarsantri lakarsantri 60211,0.041666667,0
456,1134,pawon gendis,banyu urip kidul 10 d 2 rt rw banyu urip sawahan,2295,cafe beringin,pmpj p79 darmo indah sari 2 karangpoh tandes 60186,0.029411765,0
133,1195,stmj herbal pak tedjo,yos sudarso 9 a samping klinik pusura embong kaliasin genteng,3254,stmj herbal pak tejo,yos sudarso 9 embong kaliasin genteng 60271,0.572727273,1
183,717,alif,donokerto 8 43 kapasan simokerto,2744,warteg bu erni,arief rahman hakim 8 a keputih sukolilo 60111,0.041666667,0
150,383,taste and taste catering,pakis argosari f 24 60224,3247,taste taste,pakis argosari 24 dukuh pakis dukuhpakis city 60224,0.416666667,1
510,257,nasi bakar bu wandi,mulyosari utara 9 18 kalisari mulyorejo,2546,warung cak no lamongan,teluk aru tengah 37 perak utara pabean cantikan 60165,0.035714286,0
563,1377,majestyk kapas krampung,kapas krampung 93 rw 04 rangkah tambaksari 60135,1878,catering ani,ploso timur 8 17b ploso tambaksari 60133,0.038461538,0
80,946,nita cake cookies,lakarsantri iiia 5 lakarsantri lakarsantri 60211,3226,nita cake cookies,lakarsantri 3 a 5 lakarsantri lakarsantri 60211,0.75,1
483,1249,kopi kenangan royal plaza surabaya,royal plaza lg ahmad yani 16 18 wonokromo wonokromo 60231,3140,pizza hut restoran royal plaza surabaya,royal plaza lt ground floor ahmad yani 16 18 wonokromo wonokromo 60243,0.456730769,0
125,190,barokah puding suroboyoo,pondok maritim indah blk am 04 rt rw balas klumprik wiyung,3208,barokah puding suroboyoo,kr klumprik slt 8 4 balas klumprik wiyung 60222,0.59375,1
156,542,hamis kitchen,taman menanggal indah 17 dukuh menanggal gayungan 60231,2193,titik kumpul surabaya warkop and cafe,dukuh kupang utara 1 1 putat jaya sawahan 60225,0.035714286,0
